TIME;DAY;DATE;LEAGUE;HOME;AWAY;MATCH_ID;1;X;2;0-2;2+;3+;GG;IGG;GG&3+
14:00;Sub;25.10.;ENG6;Dorking;Torquay;501;2.07;3.6;3.1;1.95;1.24;1.75;1.67;4.1;2.0
14:00;Sub;25.10.;ENG6;Eastbourne Boro;Chesham;501;2.3;3.25;2.9;1.7;1.35;2.05;1.83;4.8;2.3
14:00;Sub;25.10.;ENG6;Ebbsfleet;Salisbury;501;1.73;3.5;4.55;1.85;1.27;1.85;1.8;4.6;2.15
14:00;Sub;25.10.;ENG6;Farnborough;Maidenhead;501;3.25;3.35;2.1;1.8;1.29;1.88;1.75;4.45;2.12
14:00;Sub;25.10.;ENG6;Hemel Hempstead;Bath;500;1.95;3.4;3.6;1.65;1.35;2.1;1.95;5.05;2.45
14:00;Sub;25.10.;ENG6;Hornchurch;Hampton & Richmond;500;1.47;4.25;5.9;2.2;1.18;1.6;1.75;4.2;2.0
14:00;Sub;25.10.;ENG6;Horsham;Enfield Town;500;1.6;4.0;4.9;2.05;1.21;1.7;1.75;4.25;2.05
14:00;Sub;25.10.;ENG6;Slough;Maidstone;501;3.85;3.7;1.8;2.12;1.19;1.65;1.6;3.9;1.88
14:00;Sub;25.10.;ENG6;Tonbridge Angels;Weston Super Mare;502;4.05;3.65;1.77;1.87;1.26;1.83;1.78;4.45;2.15
14:00;Sub;25.10.;ENG6;Worthing;Dover;501;1.48;4.55;5.3;2.5;1.13;1.47;1.62;3.7;1.82
14:00;Sub;25.10.;ENG6;AFC Fylde;Hereford;501;1.55;4.05;5.1;2.35;1.15;1.52;1.6;3.75;1.8
14:00;Sub;25.10.;ENG6;AFC Telford;Worksop;501;1.85;3.65;3.65;2.2;1.17;1.6;1.55;3.7;1.8
14:00;Sub;25.10.;ENG6;Buxton;Alfreton;500;1.63;3.9;4.6;1.97;1.23;1.75;1.78;4.35;2.1
14:00;Sub;25.10.;ENG6;Chester;Bedford;500;1.55;4.05;5.05;2.05;1.21;1.68;1.75;4.3;2.05
14:00;Sub;25.10.;ENG6;Chorley;Merthyr Town;501;1.4;4.8;6.25;2.6;1.11;1.45;1.65;3.75;1.83
14:00;Sub;25.10.;ENG6;Curzon Ashton;Peterborough Sports;501;1.85;3.55;3.8;1.92;1.25;1.78;1.7;4.25;2.05
14:00;Sub;25.10.;ENG6;Darlington;Southport;501;2.07;3.6;3.1;1.95;1.24;1.75;1.67;4.1;2.0
14:00;Sub;25.10.;ENG6;Kidderminster;Spennymoor;500;2.07;3.5;3.15;1.92;1.25;1.78;1.68;4.15;2.0
14:00;Sub;25.10.;ENG6;King's Lynn;Radcliffe;499;2.65;3.35;2.45;1.95;1.24;1.77;1.63;4.05;1.95
14:00;Sub;25.10.;ENG6;Macclesfield;South Shields;501;2.95;3.65;2.12;2.2;1.18;1.6;1.55;3.65;1.8
14:00;Sub;25.10.;ENG6;Oxford City;Leamington;501;1.72;3.75;4.25;1.93;1.24;1.77;1.75;4.35;2.1
14:00;Sub;25.10.;ENG6;Scarborough;Marine;502;1.85;3.55;3.75;1.87;1.26;1.83;1.75;4.4;2.1
14:00;Sub;25.10.;ENG7;Cray Wanderers;Dartford;501;2.6;3.55;2.25;2.25;1.17;1.58;1.5;3.55;1.75
14:00;Sub;25.10.;ENG7;Potters Bar;Aveley;501;2.95;3.35;2.1;1.85;1.27;1.85;1.7;4.3;2.07
14:00;Sub;25.10.;ENG7;Ramsgate;Carshalton;501;2.18;3.5;2.75;2.2;1.18;1.6;1.53;3.6;1.8
14:00;Sub;25.10.;ENG7;Kettering;Needham Market;500;2.08;3.45;2.95;1.95;1.24;1.75;1.65;4.1;2.0
14:00;Sub;25.10.;ENG7;Stamford;Barwell;500;2.27;3.35;2.7;1.88;1.26;1.82;1.7;4.2;2.05
14:00;Sub;25.10.;ENG7;Evesham;Uxbridge;500;2.15;3.35;2.9;1.95;1.24;1.77;1.65;4.1;1.98
14:00;Sub;25.10.;ENG7;Hungerford;Weymouth FC;502;1.92;3.25;3.55;1.9;1.26;1.8;1.7;4.25;2.03
14:00;Sub;25.10.;ENG7;Sholing;Gosport;501;2.6;3.3;2.35;1.77;1.31;1.95;1.77;4.5;2.18
14:00;Sub;25.10.;ENG7;Tiverton;Yate Town;500;2.25;3.5;2.65;2.05;1.21;1.68;1.6;3.85;1.9
14:00;Sub;25.10.;ENG7;Cleethorpes;Warrington Rylands;501;2.08;3.35;3.05;1.8;1.3;1.9;1.77;4.5;2.17
14:00;Sub;25.10.;ENG7;Warrington Town;Lancaster;501;3.1;3.05;2.18;1.7;1.34;2.03;1.8;4.8;2.25
14:00;Sub;25.10.;ENG7;Whitby;Rushall;500;2.55;3.3;2.42;1.85;1.27;1.85;1.7;4.25;2.05
14:00;Sub;25.10.;ENGFT;Alvechurch;Worcester City;499;2.1;3.05;3.5;1.5;1.5;2.43;2.1;5.85;2.75
14:00;Sub;25.10.;ENGFT;Anstey Nomads;Stratford;501;2.0;3.75;3.15;2.15;1.18;1.62;1.57;3.75;1.85
14:00;Sub;25.10.;ENGFT;Basingstoke;Dorchester;501;2.33;3.5;2.7;2.2;1.18;1.6;1.52;3.6;1.77
14:00;Sub;25.10.;ENGFT;Billericay;Bishop´s Stortford;501;1.75;3.7;4.15;1.95;1.24;1.77;1.75;4.3;2.08
14:00;Sub;25.10.;ENGFT;Bradford PA;Morpeth;501;2.05;3.5;3.2;1.95;1.24;1.77;1.67;4.1;2.0
14:00;Sub;25.10.;ENGFT;Brentwood;Welling;501;1.75;3.9;3.85;2.35;1.15;1.52;1.53;3.55;1.75
14:00;Sub;25.10.;ENGFT;FC United;Bamber Bridge;501;1.87;3.65;3.6;2.0;1.22;1.72;1.67;4.05;1.98
14:00;Sub;25.10.;ENGFT;Hyde;Stocksbridge;501;2.05;3.75;3.0;2.2;1.17;1.6;1.55;3.6;1.8
14:00;Sub;25.10.;ENGFT;Ilkeston;St. Ives;501;2.13;3.6;2.95;2.15;1.18;1.62;1.55;3.7;1.82
14:00;Sub;25.10.;ENGFT;Leatherhead;Canvey;501;1.92;3.55;3.5;2.02;1.22;1.7;1.65;4.0;1.95
14:00;Sub;25.10.;ENGFT;Leek Town;Bromsgrove;501;1.8;3.95;3.65;2.3;1.16;1.55;1.55;3.6;1.8
14:00;Sub;25.10.;ENGFT;Plymouth Parkway;Poole;502;2.45;3.65;2.45;2.5;1.12;1.47;1.43;3.25;1.63
14:00;Sub;25.10.;ENGFT;Prescot;Guiseley;501;2.45;3.15;2.75;1.57;1.42;2.25;1.95;5.25;2.5
14:00;Sub;25.10.;ENGFT;Real Bedford;Ashford United;501;1.45;4.35;5.85;2.5;1.12;1.47;1.6;3.7;1.8
14:00;Sub;25.10.;ENGFT;St Albans City;Hanwell Town;501;2.03;3.7;3.1;2.25;1.17;1.57;1.53;3.6;1.77
14:00;Sub;25.10.;ENGFT;Stanway Rovers;Harrow Borough;503;2.05;3.75;3.0;2.65;1.11;1.42;1.4;3.15;1.6
14:00;Sub;25.10.;ENGFT;Sudbury;Leiston;502;2.47;3.75;2.42;2.3;1.16;1.55;1.5;3.5;1.75
14:00;Sub;25.10.;ENGFT;Tilbury;Hadley;501;2.05;3.75;3.0;2.3;1.15;1.55;1.5;3.5;1.73
14:00;Sub;25.10.;ENGFT;Waltham Abbey;Chatham Town;501;3.85;3.85;1.77;2.12;1.19;1.65;1.63;3.9;1.9
14:00;Sub;25.10.;ENGFT;Walton & Hersham;Hendon;502;1.33;5.3;7.0;3.0;1.07;1.34;1.6;3.5;1.75
14:00;Sub;25.10.;ENGFT;Wimborne;AFC Portchester;502;1.42;4.8;5.85;2.75;1.1;1.4;1.57;3.5;1.75
14:00;Sub;25.10.;ENGFT;Wingate & Finchley;Cheshunt;501;2.1;3.6;3.0;2.13;1.19;1.63;1.55;3.75;1.83
14:00;Sub;25.10.;ENGFT;Gloucester City;Havant & W;501;2.05;3.6;3.15;2.05;1.21;1.7;1.6;3.9;1.9
14:00;Sub;25.10.;ENGFT;Redditch;Gainsborough;501;2.55;3.3;2.6;1.7;1.35;2.05;1.85;4.75;2.3
14:00;Sub;25.10.;ENGFT;Sittingbourne;Cray Valley;501;2.85;3.65;2.17;2.15;1.18;1.62;1.55;3.7;1.82
14:00;Sub;25.10.;ENGFT;Spalding Utd;Corby;501;1.38;4.85;6.55;2.65;1.11;1.42;1.63;3.7;1.8
14:00;Sub;25.10.;ENGFT;Burgess Hill Town;Folkestone;500;2.48;3.4;2.55;1.85;1.27;1.85;1.7;4.3;2.07
14:00;Sub;25.10.;ENGFT;Clitheroe;Stockton Town;490;4.2;3.75;1.72;1.92;1.25;1.78;1.77;4.4;2.1
14:00;Sub;25.10.;ENGFT;Farnham Town;Bishops Cleeve;501;1.67;4.1;4.15;2.43;1.13;1.5;1.55;3.55;1.75
14:00;Sub;25.10.;ENGFT;Harborough Town;AFC Rushden & Diamonds;489;1.45;4.4;5.95;2.33;1.15;1.53;1.68;3.95;1.9
14:00;Sub;25.10.;EST1;Tammeka;Tallinna Kalev;502;1.6;4.35;4.35;3.05;1.07;1.33;1.4;3.05;1.55
14:00;Sub;25.10.;FIN1;Gnistan;Ilves;595;4.95;4.5;1.55;3.1;1.08;1.37;1.43;3.15;1.62
14:00;Sub;25.10.;GRČ1;Kifisias;Panetolikos;2680;2.0;3.2;3.95;1.67;1.35;2.07;1.85;5.0;2.4
14:00;Sub;25.10.;IRN1;Gol Gohar;Tractor;496;3.65;2.8;2.2;1.34;1.67;3.0;2.4;7.1;3.35
14:00;Sub;25.10.;ISL1;Hafnarfjordur;Fram;532;1.87;4.15;3.2;3.0;1.07;1.33;1.35;2.95;1.5
14:00;Sub;25.10.;ISL1;Akranes;Afturelding;531;2.65;3.6;2.3;2.43;1.13;1.5;1.45;3.35;1.65
14:00;Sub;25.10.;ISL1;Vestri;KR Reykjavik;530;3.3;3.75;1.93;2.45;1.13;1.48;1.45;3.35;1.67
14:00;Sub;25.10.;JOR1;Al Faisaly Amman;Al Ahli Amman;498;1.26;5.05;10.6;2.07;1.2;1.67;2.2;5.5;2.5
14:00;Sub;25.10.;KIP1;Achnas;Paralimni;502;1.83;3.4;4.05;1.75;1.32;1.97;1.85;4.8;2.27
14:00;Sub;25.10.;LET2;Marupe;AFA Olaine;491;1.35;4.55;6.45;2.75;1.09;1.4;1.58;3.55;1.75
14:00;Sub;25.10.;MOL1;Dacia Buiucani;Zimbru Chisinau;499;6.5;4.1;1.4;2.2;1.17;1.6;1.75;4.25;2.0
14:00;Sub;25.10.;NEM4;Jeddeloh;Werder Bremen II;503;1.8;4.0;3.5;2.95;1.08;1.35;1.37;3.0;1.53
14:00;Sub;25.10.;NOR1;Viking;Bryne;2839;1.3;5.6;8.9;2.65;1.12;1.48;1.82;4.2;2.08
14:00;Sub;25.10.;NOR2;Asane;Start;530;4.0;3.8;1.75;2.15;1.18;1.62;1.6;3.85;1.88
14:00;Sub;25.10.;NOR2;Hodd;Stabaek;530;3.75;3.65;1.85;2.15;1.18;1.62;1.58;3.8;1.85
14:00;Sub;25.10.;NOR2;Lillestrom;Ranheim;527;1.21;6.15;10.3;3.3;1.05;1.29;1.67;3.65;1.8
14:00;Sub;25.10.;NOR2;Lyn;Kongsvinger;532;2.5;3.65;2.43;2.48;1.13;1.47;1.43;3.25;1.65
14:00;Sub;25.10.;NOR2;Mjondalen;Odd;530;2.9;3.6;2.15;2.2;1.17;1.6;1.52;3.6;1.78
14:00;Sub;25.10.;NOR2;Moss;Aalesund;530;4.5;4.1;1.62;2.25;1.17;1.57;1.63;3.85;1.88
14:00;Sub;25.10.;NOR2;Sogndal;Egersund;530;2.18;3.65;2.85;2.3;1.15;1.55;1.5;3.45;1.72
14:00;Sub;25.10.;POR4;Lagoa;O Elvas CAD;489;3.7;3.0;1.98;1.57;1.42;2.25;1.98;5.45;2.5
14:00;Sub;25.10.;RUS2;Chernomorets Novorossijsk;Chelyabinsk;498;2.35;2.95;3.1;1.45;1.53;2.55;2.15;6.05;2.85
14:00;Sub;25.10.;RUS2;Shinnik Yaroslavl;S. Kostroma;499;2.75;2.9;2.65;1.45;1.55;2.6;2.13;6.05;2.85
14:00;Sub;25.10.;SIRS1;Carrick Rangers;Cliftonville;500;2.6;3.35;2.45;1.83;1.28;1.87;1.7;4.3;2.1
14:00;Sub;25.10.;SIRS1;Crusaders;Glentoran;501;4.5;3.7;1.7;1.8;1.29;1.9;1.9;4.8;2.3
14:00;Sub;25.10.;SIRS1;Dungannon;Glenavon;501;1.73;3.5;4.55;1.8;1.29;1.88;1.82;4.7;2.2
14:00;Sub;25.10.;SIRS1;Linfield;Ballymena;499;1.35;4.55;7.9;2.12;1.19;1.65;1.9;4.7;2.18
14:00;Sub;25.10.;SIRS1;Portadown;Coleraine;500;5.5;3.95;1.55;2.07;1.2;1.67;1.75;4.25;2.02
14:00;Sub;25.10.;SIR2;Ards;Institute;501;1.85;3.6;3.45;2.05;1.21;1.7;1.65;4.0;1.95
14:00;Sub;25.10.;SIR2;Armagh;Queens Univ.;499;2.47;3.3;2.47;2.05;1.21;1.67;1.57;3.8;1.85
14:00;Sub;25.10.;SIR2;Dundela;Limavady United;501;4.65;3.75;1.6;2.07;1.2;1.67;1.7;4.15;2.0
14:00;Sub;25.10.;SIR2;H&W Welders;Ballinamallard;501;1.5;4.0;5.35;2.32;1.15;1.53;1.63;3.85;1.85
14:00;Sub;25.10.;SIR2;Loughgall;Newington;500;2.17;3.5;2.75;2.05;1.21;1.7;1.6;3.85;1.9
14:00;Sub;25.10.;ŠKO1;Dundee Utd;St. Mirren;2793;2.17;3.45;3.2;1.8;1.29;1.9;1.75;4.4;2.2
14:00;Sub;25.10.;ŠKO1;Falkirk;Dundee;2951;1.73;3.95;4.3;1.95;1.24;1.77;1.77;4.35;2.18
14:00;Sub;25.10.;ŠKO1;Livingston;Motherwell;3144;3.35;3.5;2.1;1.87;1.26;1.83;1.7;4.3;2.13
14:00;Sub;25.10.;ŠKO2;Airdrieonians;Arbroath;530;2.75;3.35;2.37;1.73;1.32;1.98;1.8;4.6;2.25
14:00;Sub;25.10.;ŠKO2;Morton;St Johnstone;529;4.4;3.6;1.72;1.82;1.28;1.88;1.83;4.65;2.22
14:00;Sub;25.10.;ŠKO2;Queen's Park;Ayr;529;3.75;3.3;1.93;1.7;1.34;2.03;1.87;4.9;2.33
14:00;Sub;25.10.;ŠKO2;Raith;Partick Thistle;530;2.7;3.0;2.6;1.65;1.35;2.08;1.8;4.85;2.27
14:00;Sub;25.10.;ŠKO2;Ross County;Dunfermline;530;2.15;3.25;3.25;1.67;1.35;2.07;1.85;4.9;2.33
14:00;Sub;25.10.;ŠKO3;Alloa;Stenhousemuir;530;2.6;3.3;2.5;1.75;1.31;1.95;1.75;4.5;2.17
14:00;Sub;25.10.;ŠKO3;Kelty Hearts;East Fife;530;4.15;3.6;1.77;1.95;1.24;1.77;1.72;4.3;2.05
14:00;Sub;25.10.;ŠKO3;Montrose;Cove Rangers;530;2.07;3.25;3.4;1.7;1.33;2.0;1.82;4.75;2.25
14:00;Sub;25.10.;ŠKO3;Peterhead;Inverness;530;4.4;3.9;1.67;2.05;1.21;1.7;1.72;4.15;2.02
14:00;Sub;25.10.;ŠKOFA;Clyde;Annan;531;2.2;3.4;2.95;2.0;1.23;1.73;1.6;3.95;1.92
14:00;Sub;25.10.;ŠKOFA;Cumbernauld Colts;Bonnyrigg Rose;535;2.95;3.8;2.07;2.7;1.1;1.4;1.4;3.1;1.55
14:00;Sub;25.10.;ŠKOFA;Spartans;East Kilbride;531;2.35;3.6;2.6;2.07;1.2;1.67;1.58;3.8;1.87
14:00;Sub;25.10.;ŠKOFA;Caledonian Braves;Stirling;531;3.0;3.35;2.22;1.92;1.25;1.78;1.65;4.1;1.98
14:00;Sub;25.10.;ŠPA4;Castellon B;Terrassa;503;2.43;3.8;2.3;2.8;1.09;1.38;1.37;3.0;1.55
14:00;Sub;25.10.;ŠVA3;Bavois;FC Schaffhausen;501;1.85;3.6;3.45;2.3;1.15;1.55;1.5;3.55;1.75
14:00;Sub;25.10.;ŠVA3;Luzern II;Vevey;503;1.78;4.05;3.3;3.0;1.07;1.33;1.37;2.95;1.5
14:00;Sub;25.10.;ŠVE3;Husqvarna;Torslanda;501;1.5;4.1;5.55;2.3;1.15;1.55;1.63;3.85;1.85
14:00;Sub;25.10.;ŠVE3;Oskarshamn;Lunds;500;2.23;3.6;2.8;2.0;1.23;1.73;1.63;3.95;1.95
14:00;Sub;25.10.;ŠVE3;Skovde AIK;Hassleholms IF;501;3.4;3.65;1.95;2.1;1.19;1.65;1.6;3.8;1.87
14:00;Sub;25.10.;ŠVE3;AFC Eskilstuna;Stockholm Internazionale;501;5.1;3.95;1.57;2.25;1.17;1.58;1.65;3.9;1.88
14:00;Sub;25.10.;ŠVE3;Karlbergs;Assyriska FF;500;2.3;3.5;2.7;2.05;1.21;1.7;1.6;3.85;1.88
14:00;Sub;25.10.;TUR3;Fethiyespor;Kirklarelispor;501;1.7;3.4;4.45;1.68;1.35;2.05;2.0;5.25;2.47
14:00;Sub;25.10.;UZB1;Kokand 1912;Navbahor Namangan;501;2.65;2.95;2.5;1.67;1.35;2.07;1.8;4.8;2.25
14:15;Sub;25.10.;ŠPA1;Espanyol;Elche;3337;1.95;3.5;4.15;1.75;1.38;2.1;1.93;5.3;2.5
14:15;Sub;25.10.;ŠPA2;Albacete;Cordoba;3117;2.23;3.35;3.15;1.93;1.26;1.87;1.67;4.25;2.08
14:15;Sub;25.10.;ŠPA2;Eibar;Leganes;3040;2.15;3.0;3.8;1.5;1.5;2.55;2.08;5.95;2.85
14:15;Sub;25.10.;ŠPA3;Arenas Club Getxo;Guadalajara;501;2.6;2.95;2.75;1.5;1.47;2.4;2.0;5.6;2.6
14:15;Sub;25.10.;ŠPA3;Cacereno;Ourense CF;499;2.1;3.15;3.45;1.5;1.48;2.42;2.12;5.8;2.8
14:15;Sub;25.10.;ŠPA3;Celta Vigo B;Ferrol;501;2.7;3.05;2.6;1.58;1.4;2.23;1.92;5.2;2.45
14:15;Sub;25.10.;ŠPA3;Tarazona;Betis B;500;2.17;3.05;3.4;1.5;1.45;2.37;2.05;5.65;2.65
14:30;Sub;25.10.;HOL1;Sittard;Groningen;3136;2.75;3.4;2.45;1.8;1.31;2.0;1.75;4.5;2.25
14:30;Sub;25.10.;AZE1;Zira;Sumqayit;500;1.55;3.6;6.0;1.65;1.37;2.12;2.15;5.85;2.7
14:30;Sub;25.10.;BIH2;GOSK Gabela;TOSK Tesanj;;1.9;3.35;3.5;1.77;1.3;1.93;1.8;;
14:30;Sub;25.10.;HOL2;Den Haag;Den Bosch;526;1.2;6.4;10.8;3.1;1.07;1.32;1.8;4.0;1.93
14:30;Sub;25.10.;KAT1;Al Ahli Doha;Al-Gharafa;502;3.0;3.85;2.03;2.55;1.12;1.45;1.43;3.2;1.62
14:30;Sub;25.10.;KAT1;Al-Duhail;Shamal;502;1.75;3.95;3.75;2.7;1.1;1.4;1.43;3.2;1.6
14:30;Sub;25.10.;NEM3;Schweinfurt;VfL Osnabruck;530;3.9;3.6;1.8;1.92;1.25;1.78;1.72;4.3;2.05
14:30;Sub;25.10.;NEM4;Rodinghausen;Dortmund II;501;3.0;3.65;2.07;2.25;1.17;1.57;1.52;3.55;1.77
14:30;Sub;25.10.;POR2;Academico Viseu;Chaves;501;2.6;3.15;2.6;1.55;1.45;2.3;2.0;5.4;2.6
14:30;Sub;25.10.;POR2;Feirense;Benfica B;501;2.4;3.25;2.75;1.72;1.33;2.0;1.8;4.65;2.22
14:30;Sub;25.10.;POR3;Sao Joao Ver;Braga B;501;2.7;3.15;2.5;1.63;1.38;2.13;1.87;5.0;2.37
14:30;Sub;25.10.;ŠPA4;Coruxo;UD Ourense;500;2.08;2.95;3.4;1.5;1.45;2.37;2.05;5.7;2.65
14:30;Sub;25.10.;ŠPA4;Dep. Fabril;Oviedo B;501;1.7;3.4;4.3;1.87;1.26;1.83;1.77;4.5;2.12
14:30;Sub;25.10.;ŠPA4;Mutilvera;Beasain;501;2.43;2.95;2.8;1.6;1.4;2.18;1.88;5.1;2.4
14:40;Sub;25.10.;SAR1;Al Qadisiya;Al Akhdoud;2829;1.31;5.05;8.0;2.35;1.15;1.52;1.85;4.4;2.1
14:55;Sub;25.10.;SAR1;Al-Shabab Riyadh;Damac;2838;1.6;3.95;4.8;2.05;1.21;1.68;1.73;4.2;2.03
15:00;Sub;25.10.;SRB1;Radnik;Spartak Subotica;2748;2.13;3.4;3.35;1.75;1.31;1.95;1.8;4.6;2.3
15:00;Sub;25.10.;FRA1;Brest;Paris SG;3242;8.2;5.65;1.35;2.65;1.16;1.48;1.8;4.3;2.07
15:00;Sub;25.10.;AUT1;Altach;Hartberg;1261;1.95;3.25;4.15;1.63;1.4;2.27;1.97;5.35;2.6
15:00;Sub;25.10.;AUT1;LASK;Grazer AK;1313;1.6;4.1;5.3;2.05;1.23;1.77;1.8;4.4;2.18
15:00;Sub;25.10.;AUT1;Tirol;BW Linz;1203;2.75;3.25;2.55;1.8;1.32;2.02;1.75;4.55;2.25
15:00;Sub;25.10.;ALB1;Partizani;Egnatia;499;2.65;2.9;2.55;1.45;1.55;2.6;2.15;6.05;2.9
15:00;Sub;25.10.;ALB1;Teuta;Flamurtari;501;2.25;2.95;3.05;1.55;1.43;2.27;1.95;5.35;2.5
15:00;Sub;25.10.;AND1;Inter Escaldes;Ordino;491;1.07;7.6;20.5;2.95;1.08;1.35;3.1;7.4;3.25
15:00;Sub;25.10.;ANG1;Interclube;Guelson;;1.55;3.4;5.9;1.47;1.5;2.48;2.55;;
15:00;Sub;25.10.;BLR1;FC Gomel;Slutsk;500;1.8;3.3;4.45;1.6;1.4;2.17;2.02;5.45;2.55
15:00;Sub;25.10.;BUG1;Levski Sofia;Dobrudzha;522;1.18;6.0;13.8;2.3;1.16;1.55;2.37;5.8;2.6
15:00;Sub;25.10.;CAFKK;Coton Sport Benin;San Pedro;501;3.0;3.1;2.32;1.58;1.4;2.22;1.95;5.2;2.48
15:00;Sub;25.10.;FRO2;Skala Itrottarfelag;AB Argir;501;1.87;3.8;3.2;2.42;1.14;1.5;1.5;3.4;1.7
15:00;Sub;25.10.;IRK1;Al Karma;Al Kahraba;;1.7;3.25;4.8;1.52;1.45;2.35;2.25;;
15:00;Sub;25.10.;IRN2;Sanat Naft;Mes Shahr Babak;492;2.6;2.7;2.75;1.28;1.78;3.35;2.6;7.7;3.8
15:00;Sub;25.10.;JER1;Ararat-Armenia;BKMA;498;1.3;5.15;8.3;2.32;1.15;1.53;1.93;4.6;2.17
15:00;Sub;25.10.;LET2;FK Smiltene;Riga Mariners;502;4.45;4.4;1.52;2.85;1.09;1.37;1.48;3.25;1.65
15:00;Sub;25.10.;LET2;Riga FC 2;Ogre United;501;4.85;4.05;1.53;2.5;1.13;1.47;1.55;3.6;1.75
15:00;Sub;25.10.;MAĐ1;DVTK;Paks;531;3.7;3.95;1.78;2.65;1.11;1.42;1.43;3.2;1.62
15:00;Sub;25.10.;MAĐ2;Videoton Fehervar;Szeged;501;2.65;3.35;2.45;1.75;1.32;1.97;1.8;4.55;2.2
15:00;Sub;25.10.;MAR1;IR Tanger;Maghreb Fez;499;3.1;2.55;2.7;1.4;1.57;2.7;2.1;6.25;2.95
15:00;Sub;25.10.;MAR2;Raja Beni Mellal;Stade Marocain;499;1.8;3.0;4.55;1.5;1.45;2.37;2.12;6.0;2.75
15:00;Sub;25.10.;NIG1;Kano Pillars;Niger Tornadoes;;2.0;3.05;3.6;1.47;1.5;2.5;2.2;;
15:00;Sub;25.10.;POL3;Chojniczanka;Podhale Nowy Targ;499;2.38;3.35;2.7;1.95;1.24;1.75;1.63;4.05;1.95
15:00;Sub;25.10.;POR23;Sporting CP U23;Leiria U23;501;1.67;3.85;4.4;2.05;1.21;1.67;1.7;4.1;1.98
15:00;Sub;25.10.;ŠPA4;Marino de Luanco;Numancia;501;2.75;2.9;2.48;1.47;1.5;2.5;2.1;5.85;2.75
15:00;Sub;25.10.;SRB2;Trayal Krusevac;Kabel Novi Sad;500;1.95;3.15;3.85;1.62;1.38;2.15;1.92;5.2;2.43
15:00;Sub;25.10.;UKR1;Obolon;Polissya Zhytomyr;499;5.65;3.4;1.63;1.5;1.45;2.37;2.32;6.45;3.0
15:15;Sub;25.10.;ITA2;Carrarese;Venezia;1308;2.75;3.3;2.5;1.67;1.37;2.2;1.88;4.95;2.47
15:30;Sub;25.10.;AUT3;Saalfelden;Altach U21;502;2.33;3.65;2.45;2.28;1.16;1.55;1.5;3.5;1.75
15:30;Sub;25.10.;BURK1;ASFA Yennenga;ASF Dioulasso;;2.7;2.65;2.8;1.4;1.6;2.75;2.17;;
15:30;Sub;25.10.;BURK1;Bobo-Dioulasso;RDF;;2.85;2.6;2.65;1.32;1.7;3.05;2.35;;
15:30;Sub;25.10.;ČIL2;CD Santa Cruz;San Marcos de Arica;501;2.85;3.05;2.47;1.63;1.38;2.13;1.85;5.0;2.35
15:30;Sub;25.10.;ČIL2;Recoleta;Curico Unido;501;2.25;3.2;3.05;1.65;1.37;2.12;1.9;5.0;2.38
15:30;Sub;25.10.;ČIL2;San Felipe;S. Morning;500;2.0;3.3;3.55;1.65;1.37;2.1;1.9;5.05;2.4
15:30;Sub;25.10.;ČIL3;Concon National;Brujas de Salamanca;501;2.03;3.5;3.0;1.95;1.24;1.75;1.67;4.1;2.0
15:30;Sub;25.10.;ITA3;Arzignano;Lumezzane;500;2.13;3.0;3.5;1.55;1.43;2.27;1.95;5.4;2.5
15:30;Sub;25.10.;ITA3;Renate;Lecco;498;2.85;2.8;2.65;1.42;1.55;2.65;2.13;6.15;2.85
15:30;Sub;25.10.;ITA3;Campobasso;Rimini;500;1.82;3.3;4.3;1.62;1.4;2.15;2.0;5.4;2.5
15:30;Sub;25.10.;ITA3;Carpi;Gubbio;500;2.28;3.05;3.15;1.48;1.5;2.45;2.1;5.8;2.75
15:30;Sub;25.10.;ITA3;Siracusa;Casarano;501;2.5;3.1;2.75;1.72;1.33;2.0;1.75;4.65;2.2
15:30;Sub;25.10.;MLT2;Zurrieq;Birzebbuga;501;3.05;3.5;2.0;1.97;1.23;1.75;1.65;4.05;1.97
15:30;Sub;25.10.;POL1;Pogon Szczecin;Cracovia;909;2.4;3.5;2.75;1.97;1.25;1.83;1.65;4.1;2.05
15:30;Sub;25.10.;SLO1;Maribor;Primorje;527;1.35;4.85;7.1;2.5;1.12;1.47;1.7;3.95;1.9
15:30;Sub;25.10.;ŠPA4;Zaragoza B;SD Logrones;501;2.85;2.9;2.4;1.62;1.38;2.15;1.85;5.0;2.35
15:30;Sub;25.10.;ŠPA4;UCAM Murcia;CD Estepona;499;1.85;3.0;4.3;1.55;1.43;2.27;2.02;5.65;2.6
15:30;Sub;25.10.;ŠPA4;San Sebastian Reyes;CD Coria;500;2.3;3.0;2.9;1.47;1.5;2.48;2.12;5.85;2.8
15:30;Sub;25.10.;ŠVE1;Oster;Degerfors;3062;2.65;3.45;2.5;1.88;1.28;1.92;1.7;4.3;2.15
16:00;Sub;25.10.;SRB1;Zeleznicar Pancevo;Cukaricki;2940;2.25;3.65;2.9;1.97;1.23;1.75;1.65;4.0;2.02
16:00;Sub;25.10.;ITA1;Napoli;Inter Milan;3282;3.35;3.4;2.35;1.82;1.34;2.0;1.78;4.85;2.28
16:00;Sub;25.10.;ŠVA1;Sion;Thun;1233;2.27;3.5;2.95;2.1;1.21;1.72;1.58;3.85;1.93
16:00;Sub;25.10.;ŠVA1;St. Gallen;Grasshoppers;1202;1.78;3.85;4.15;2.3;1.17;1.62;1.57;3.75;1.87
